State,VaxCov,WeekEnd,AgeGroup,VE_Inpatient,total_pop,TotalVax,TotalFullProtect,WeeklyNewFullProtect
Kansas,0.453862,2025-04-12,Pediatric,0.51,704821,319891.468702,163145,0
Kansas,0.453862,2025-04-19,Pediatric,0.51,704821,319891.468702,163145,0
Kansas,0.453862,2025-04-26,Pediatric,0.51,704821,319891.468702,163145,0
Kentucky,0.035,2024-08-24,Adult,0.36,3487979,122079.265,43949,43949
Kentucky,0.04,2024-08-31,Adult,0.36,3487979,139519.16,50227,6278
Kentucky,0.046,2024-09-07,Adult,0.36,3487979,160447.034,57761,7534
Kentucky,0.074,2024-09-14,Adult,0.36,3487979,258110.446,92920,35159
Kentucky,0.097,2024-09-21,Adult,0.36,3487979,338333.963,121800,28880
Kentucky,0.104,2024-09-28,Adult,0.36,3487979,362749.816,130590,8790
Kentucky,0.111,2024-10-05,Adult,0.36,3487979,387165.669,139380,8790
Kentucky,0.135,2024-10-12,Adult,0.36,3487979,470877.165,169516,30136
Kentucky,0.149,2024-10-19,Adult,0.36,3487979,519708.871,187095,17579
Kentucky,0.212,2024-10-26,Adult,0.36,3487979,739451.548,266203,79108
Kentucky,0.303,2024-11-02,Adult,0.36,3487979,1056857.637,380469,114266
Kentucky,0.312,2024-11-09,Adult,0.36,3487979,1088249.448,391770,11301
Kentucky,0.319,2024-11-16,Adult,0.36,3487979,1112665.301,400560,8790
Kentucky,0.33,2024-11-23,Adult,0.36,3487979,1151033.07,414372,13812
Kentucky,0.33,2024-11-30,Adult,0.36,3487979,1151033.07,414372,0
Kentucky,0.371,2024-12-07,Adult,0.36,3487979,1294040.209,465854,51482
Kentucky,0.375,2024-12-14,Adult,0.36,3487979,1307992.125,470877,5023
Kentucky,0.376,2024-12-21,Adult,0.36,3487979,1311480.104,472133,1256
Kentucky,0.376,2024-12-28,Adult,0.36,3487979,1311480.104,472133,0
Kentucky,0.393,2025-01-04,Adult,0.36,3487979,1370775.747,493479,21346
Kentucky,0.393,2025-01-11,Adult,0.36,3487979,1370775.747,493479,0
Kentucky,0.393,2025-01-18,Adult,0.36,3487979,1370775.747,493479,0
Kentucky,0.393,2025-01-25,Adult,0.36,3487979,1370775.747,493479,0
Kentucky,0.419,2025-02-01,Adult,0.36,3487979,1461463.201,526127,32648
Kentucky,0.419,2025-02-08,Adult,0.36,3487979,1461463.201,526127,0
Kentucky,0.426,2025-02-15,Adult,0.36,3487979,1485879.054,534916,8789
Kentucky,0.426,2025-02-22,Adult,0.36,3487979,1485879.054,534916,0
Kentucky,0.441,2025-03-01,Adult,0.36,3487979,1538198.739,553752,18836
Kentucky,0.441,2025-03-08,Adult,0.36,3487979,1538198.739,553752,0
Kentucky,0.441,2025-03-15,Adult,0.36,3487979,1538198.739,553752,0
Kentucky,0.447,2025-03-22,Adult,0.36,3487979,1559126.613,561286,7534
Kentucky,0.447,2025-03-29,Adult,0.36,3487979,1559126.613,561286,0
Kentucky,0.447,2025-04-05,Adult,0.36,3487979,1559126.613,561286,0
Kentucky,0.447,2025-04-12,Adult,0.36,3487979,1559126.613,561286,0
Kentucky,0.447,2025-04-19,Adult,0.36,3487979,1559126.613,561286,0
Kentucky,0.447,2025-04-26,Adult,0.36,3487979,1559126.613,561286,0
Kentucky,0.136599,2024-10-05,Pediatric,0.51,1022746,139706.080854,71250,71250
Kentucky,0.163362,2024-10-12,Pediatric,0.51,1022746,167077.832052,85210,13960
Kentucky,0.163362,2024-10-19,Pediatric,0.51,1022746,167077.832052,85210,0
Kentucky,0.27689,2024-10-26,Pediatric,0.51,1022746,283188.13994,144426,59216
Kentucky,0.27689,2024-11-02,Pediatric,0.51,1022746,283188.13994,144426,0
Kentucky,0.298713,2024-11-09,Pediatric,0.51,1022746,305507.525898,155809,11383
Kentucky,0.313089,2024-11-16,Pediatric,0.51,1022746,320210.522394,163307,7498
Kentucky,0.315724,2024-11-23,Pediatric,0.51,1022746,322905.458104,164682,1375
Kentucky,0.333076,2024-11-30,Pediatric,0.51,1022746,340652.146696,173733,9051
Kentucky,0.402727,2024-12-07,Pediatric,0.51,1022746,411887.428342,210063,36330
Kentucky,0.413853,2024-12-14,Pediatric,0.51,1022746,423266.500338,215866,5803
Kentucky,0.413853,2024-12-21,Pediatric,0.51,1022746,423266.500338,215866,0
Kentucky,0.413853,2024-12-28,Pediatric,0.51,1022746,423266.500338,215866,0
Kentucky,0.413853,2025-01-04,Pediatric,0.51,1022746,423266.500338,215866,0
Kentucky,0.413853,2025-01-11,Pediatric,0.51,1022746,423266.500338,215866,0
Kentucky,0.41534,2025-01-18,Pediatric,0.51,1022746,424787.32364,216642,776
Kentucky,0.41534,2025-01-25,Pediatric,0.51,1022746,424787.32364,216642,0
Kentucky,0.422493,2025-02-01,Pediatric,0.51,1022746,432103.025778,220373,3731
Kentucky,0.422493,2025-02-08,Pediatric,0.51,1022746,432103.025778,220373,0
Kentucky,0.422493,2025-02-15,Pediatric,0.51,1022746,432103.025778,220373,0
Kentucky,0.422493,2025-02-22,Pediatric,0.51,1022746,432103.025778,220373,0
Kentucky,0.44039,2025-03-01,Pediatric,0.51,1022746,450407.11094,229708,9335
Kentucky,0.44039,2025-03-08,Pediatric,0.51,1022746,450407.11094,229708,0
Kentucky,0.44039,2025-03-15,Pediatric,0.51,1022746,450407.11094,229708,0
Kentucky,0.44039,2025-03-22,Pediatric,0.51,1022746,450407.11094,229708,0
Kentucky,0.44039,2025-03-29,Pediatric,0.51,1022746,450407.11094,229708,0
Kentucky,0.445824,2025-04-05,Pediatric,0.51,1022746,455964.712704,232542,2834
Kentucky,0.445824,2025-04-12,Pediatric,0.51,1022746,455964.712704,232542,0
Kentucky,0.445824,2025-04-19,Pediatric,0.51,1022746,455964.712704,232542,0
Kentucky,0.445824,2025-04-26,Pediatric,0.51,1022746,455964.712704,232542,0
Louisiana,0.014,2024-08-24,Adult,0.36,3532362,49453.068,17803,17803
Louisiana,0.014,2024-08-31,Adult,0.36,3532362,49453.068,17803,0
Louisiana,0.043,2024-09-07,Adult,0.36,3532362,151891.566,54681,36878
Louisiana,0.048,2024-09-14,Adult,0.36,3532362,169553.376,61039,6358
Louisiana,0.062,2024-09-21,Adult,0.36,3532362,219006.444,78842,17803
Louisiana,0.068,2024-09-28,Adult,0.36,3532362,240200.616,86472,7630
Louisiana,0.115,2024-10-05,Adult,0.36,3532362,406221.63,146240,59768
Louisiana,0.128,2024-10-12,Adult,0.36,3532362,452142.336,162771,16531
Louisiana,0.165,2024-10-19,Adult,0.36,3532362,582839.73,209822,47051
Louisiana,0.177,2024-10-26,Adult,0.36,3532362,625228.074,225082,15260
Louisiana,0.252,2024-11-02,Adult,0.36,3532362,890155.224,320456,95374
Louisiana,0.253,2024-11-09,Adult,0.36,3532362,893687.586,321728,1272
Louisiana,0.271,2024-11-16,Adult,0.36,3532362,957270.102,344617,22889
Louisiana,0.275,2024-11-23,Adult,0.36,3532362,971399.55,349704,5087
Louisiana,0.275,2024-11-30,Adult,0.36,3532362,971399.55,349704,0
Louisiana,0.32,2024-12-07,Adult,0.36,3532362,1130355.84,406928,57224
Louisiana,0.331,2024-12-14,Adult,0.36,3532362,1169211.822,420916,13988
Louisiana,0.34,2024-12-21,Adult,0.36,3532362,1201003.08,432361,11445
Louisiana,0.34,2024-12-28,Adult,0.36,3532362,1201003.08,432361,0
Louisiana,0.359,2025-01-04,Adult,0.36,3532362,1268117.958,456522,24161
Louisiana,0.359,2025-01-11,Adult,0.36,3532362,1268117.958,456522,0
Louisiana,0.359,2025-01-18,Adult,0.36,3532362,1268117.958,456522,0
Louisiana,0.359,2025-01-25,Adult,0.36,3532362,1268117.958,456522,0
Louisiana,0.38,2025-02-01,Adult,0.36,3532362,1342297.56,483227,26705
Louisiana,0.382,2025-02-08,Adult,0.36,3532362,1349362.284,485770,2543
Louisiana,0.382,2025-02-15,Adult,0.36,3532362,1349362.284,485770,0
Louisiana,0.382,2025-02-22,Adult,0.36,3532362,1349362.284,485770,0
Louisiana,0.396,2025-03-01,Adult,0.36,3532362,1398815.352,503574,17804
Louisiana,0.396,2025-03-08,Adult,0.36,3532362,1398815.352,503574,0
Louisiana,0.396,2025-03-15,Adult,0.36,3532362,1398815.352,503574,0
Louisiana,0.396,2025-03-22,Adult,0.36,3532362,1398815.352,503574,0
Louisiana,0.405,2025-03-29,Adult,0.36,3532362,1430606.61,515018,11444
Louisiana,0.406,2025-04-05,Adult,0.36,3532362,1434138.972,516290,1272
Louisiana,0.406,2025-04-12,Adult,0.36,3532362,1434138.972,516290,0
Louisiana,0.406,2025-04-19,Adult,0.36,3532362,1434138.972,516290,0
Louisiana,0.406,2025-04-26,Adult,0.36,3532362,1434138.972,516290,0
Louisiana,0.139198,2024-10-05,Pediatric,0.51,1088663,151539.712274,77285,77285
Louisiana,0.145798,2024-10-12,Pediatric,0.51,1088663,158724.888074,80950,3665
Louisiana,0.160422,2024-10-19,Pediatric,0.51,1088663,174645.495786,89069,8119
Louisiana,0.163183,2024-10-26,Pediatric,0.51,1088663,177651.294329,90602,1533
Louisiana,0.237931,2024-11-02,Pediatric,0.51,1088663,259026.676253,132104,41502
Louisiana,0.237931,2024-11-09,Pediatric,0.51,1088663,259026.676253,132104,0
Louisiana,0.286636,2024-11-16,Pediatric,0.51,1088663,312050.007668,159146,27042
Louisiana,0.297929,2024-11-23,Pediatric,0.51,1088663,324344.278927,165416,6270
Louisiana,0.297929,2024-11-30,Pediatric,0.51,1088663,324344.278927,165416,0
Louisiana,0.319805,2024-12-07,Pediatric,0.51,1088663,348159.870715,177562,12146
Louisiana,0.319805,2024-12-14,Pediatric,0.51,1088663,348159.870715,177562,0
Louisiana,0.319805,2024-12-21,Pediatric,0.51,1088663,348159.870715,177562,0
Louisiana,0.319805,2024-12-28,Pediatric,0.51,1088663,348159.870715,177562,0
Louisiana,0.335506,2025-01-04,Pediatric,0.51,1088663,365252.968478,186279,8717
Louisiana,0.335506,2025-01-11,Pediatric,0.51,1088663,365252.968478,186279,0
Louisiana,0.342569,2025-01-18,Pediatric,0.51,1088663,372942.195247,190201,3922
Louisiana,0.342569,2025-01-25,Pediatric,0.51,1088663,372942.195247,190201,0
Louisiana,0.359721,2025-02-01,Pediatric,0.51,1088663,391614.943023,199724,9523
Louisiana,0.359721,2025-02-08,Pediatric,0.51,1088663,391614.943023,199724,0
Louisiana,0.359721,2025-02-15,Pediatric,0.51,1088663,391614.943023,199724,0
Louisiana,0.359721,2025-02-22,Pediatric,0.51,1088663,391614.943023,199724,0
Louisiana,0.377031,2025-03-01,Pediatric,0.51,1088663,410459.699553,209334,9610
Louisiana,0.377031,2025-03-08,Pediatric,0.51,1088663,410459.699553,209334,0
Louisiana,0.377031,2025-03-15,Pediatric,0.51,1088663,410459.699553,209334,0
Louisiana,0.377031,2025-03-22,Pediatric,0.51,1088663,410459.699553,209334,0
Louisiana,0.377031,2025-03-29,Pediatric,0.51,1088663,410459.699553,209334,0
Louisiana,0.401925,2025-04-05,Pediatric,0.51,1088663,437560.876275,223156,13822
Louisiana,0.401925,2025-04-12,Pediatric,0.51,1088663,437560.876275,223156,0
Louisiana,0.401925,2025-04-19,Pediatric,0.51,1088663,437560.876275,223156,0
Louisiana,0.401925,2025-04-26,Pediatric,0.51,1088663,437560.876275,223156,0
Maine,0.014,2024-08-24,Adult,0.36,1125518,15757.252,5673,5673
Maine,0.014,2024-08-31,Adult,0.36,1125518,15757.252,5673,0
Maine,0.067,2024-09-07,Adult,0.36,1125518,75409.706,27147,21474
Maine,0.091,2024-09-14,Adult,0.36,1125518,102422.138,36872,9725
Maine,0.106,2024-09-21,Adult,0.36,1125518,119304.908,42950,6078
Maine,0.148,2024-09-28,Adult,0.36,1125518,166576.664,59968,17018
Maine,0.165,2024-10-05,Adult,0.36,1125518,185710.47,66856,6888
Maine,0.246,2024-10-12,Adult,0.36,1125518,276877.428,99676,32820
Maine,0.288,2024-10-19,Adult,0.36,1125518,324149.184,116694,17018
Maine,0.31,2024-10-26,Adult,0.36,1125518,348910.58,125608,8914
Maine,0.37,2024-11-02,Adult,0.36,1125518,416441.66,149919,24311
Maine,0.405,2024-11-09,Adult,0.36,1125518,455834.79,164101,14182
Maine,0.428,2024-11-16,Adult,0.36,1125518,481721.704,173420,9319
Maine,0.435,2024-11-23,Adult,0.36,1125518,489600.33,176256,2836
Maine,0.452,2024-11-30,Adult,0.36,1125518,508734.136,183144,6888
Maine,0.484,2024-12-07,Adult,0.36,1125518,544750.712,196110,12966
Maine,0.486,2024-12-14,Adult,0.36,1125518,547001.748,196921,811
Maine,0.491,2024-12-21,Adult,0.36,1125518,552629.338,198947,2026
Maine,0.498,2024-12-28,Adult,0.36,1125518,560507.964,201783,2836
Maine,0.506,2025-01-04,Adult,0.36,1125518,569512.108,205024,3241
Maine,0.515,2025-01-11,Adult,0.36,1125518,579641.77,208671,3647
Maine,0.516,2025-01-18,Adult,0.36,1125518,580767.288,209076,405
Maine,0.524,2025-01-25,Adult,0.36,1125518,589771.432,212318,3242
Maine,0.528,2025-02-01,Adult,0.36,1125518,594273.504,213938,1620
Maine,0.529,2025-02-08,Adult,0.36,1125518,595399.022,214344,406
Maine,0.532,2025-02-15,Adult,0.36,1125518,598775.576,215559,1215
Maine,0.534,2025-02-22,Adult,0.36,1125518,601026.612,216370,811
Maine,0.541,2025-03-01,Adult,0.36,1125518,608905.238,219206,2836
Maine,0.541,2025-03-08,Adult,0.36,1125518,608905.238,219206,0
Maine,0.541,2025-03-15,Adult,0.36,1125518,608905.238,219206,0
Maine,0.545,2025-03-22,Adult,0.36,1125518,613407.31,220827,1621
Maine,0.545,2025-03-29,Adult,0.36,1125518,613407.31,220827,0
Maine,0.547,2025-04-05,Adult,0.36,1125518,615658.346,221637,810
Maine,0.547,2025-04-12,Adult,0.36,1125518,615658.346,221637,0
Maine,0.547,2025-04-19,Adult,0.36,1125518,615658.346,221637,0
Maine,0.556,2025-04-26,Adult,0.36,1125518,625788.008,225284,3647
Maine,0.152755,2024-10-05,Pediatric,0.51,251882,38476.23491,19623,19623
Maine,0.152755,2024-10-12,Pediatric,0.51,251882,38476.23491,19623,0
Maine,0.156363,2024-10-19,Pediatric,0.51,251882,39385.025166,20086,463
Maine,0.20607,2024-10-26,Pediatric,0.51,251882,51905.32374,26472,6386
Maine,0.342185,2024-11-02,Pediatric,0.51,251882,86190.24217,43957,17485
Maine,0.350186,2024-11-09,Pediatric,0.51,251882,88205.550052,44985,1028
Maine,0.375204,2024-11-16,Pediatric,0.51,251882,94507.133928,48199,3214
Maine,0.387029,2024-11-23,Pediatric,0.51,251882,97485.638578,49718,1519
Maine,0.405854,2024-11-30,Pediatric,0.51,251882,102227.317228,52136,2418
Maine,0.450312,2024-12-07,Pediatric,0.51,251882,113425.487184,57847,5711
Maine,0.453922,2024-12-14,Pediatric,0.51,251882,114334.781204,58311,464
Maine,0.48081,2024-12-21,Pediatric,0.51,251882,121107.38442,61765,3454
Maine,0.48081,2024-12-28,Pediatric,0.51,251882,121107.38442,61765,0
Maine,0.481864,2025-01-04,Pediatric,0.51,251882,121372.868048,61900,135
Maine,0.481864,2025-01-11,Pediatric,0.51,251882,121372.868048,61900,0
Maine,0.491239,2025-01-18,Pediatric,0.51,251882,123734.261798,63104,1204
Maine,0.491239,2025-01-25,Pediatric,0.51,251882,123734.261798,63104,0
Maine,0.506045,2025-02-01,Pediatric,0.51,251882,127463.62669,65006,1902
Maine,0.506045,2025-02-08,Pediatric,0.51,251882,127463.62669,65006,0
Maine,0.506045,2025-02-15,Pediatric,0.51,251882,127463.62669,65006,0
Maine,0.506045,2025-02-22,Pediatric,0.51,251882,127463.62669,65006,0
Maine,0.517325,2025-03-01,Pediatric,0.51,251882,130304.85565,66455,1449
Maine,0.517325,2025-03-08,Pediatric,0.51,251882,130304.85565,66455,0
Maine,0.517325,2025-03-15,Pediatric,0.51,251882,130304.85565,66455,0
Maine,0.517325,2025-03-22,Pediatric,0.51,251882,130304.85565,66455,0
Maine,0.517325,2025-03-29,Pediatric,0.51,251882,130304.85565,66455,0
Maine,0.52972,2025-04-05,Pediatric,0.51,251882,133426.93304,68048,1593
Maine,0.52972,2025-04-12,Pediatric,0.51,251882,133426.93304,68048,0
Maine,0.52972,2025-04-19,Pediatric,0.51,251882,133426.93304,68048,0
Maine,0.52972,2025-04-26,Pediatric,0.51,251882,133426.93304,68048,0
Maryland,0.046,2024-08-24,Adult,0.36,4794802,220560.892,79402,79402
Maryland,0.046,2024-08-31,Adult,0.36,4794802,220560.892,79402,0
Maryland,0.046,2024-09-07,Adult,0.36,4794802,220560.892,79402,0
Maryland,0.048,2024-09-14,Adult,0.36,4794802,230150.496,82854,3452
Maryland,0.087,2024-09-21,Adult,0.36,4794802,417147.774,150173,67319
Maryland,0.089,2024-09-28,Adult,0.36,4794802,426737.378,153625,3452
Maryland,0.173,2024-10-05,Adult,0.36,4794802,829500.746,298620,144995
Maryland,0.195,2024-10-12,Adult,0.36,4794802,934986.39,336595,37975
Maryland,0.223,2024-10-19,Adult,0.36,4794802,1069240.846,384927,48332
Maryland,0.223,2024-10-26,Adult,0.36,4794802,1069240.846,384927,0
Maryland,0.389,2024-11-02,Adult,0.36,4794802,1865177.978,671464,286537
Maryland,0.439,2024-11-09,Adult,0.36,4794802,2104918.078,757771,86307
Maryland,0.447,2024-11-16,Adult,0.36,4794802,2143276.494,771580,13809
Maryland,0.461,2024-11-23,Adult,0.36,4794802,2210403.722,795745,24165
Maryland,0.461,2024-11-30,Adult,0.36,4794802,2210403.722,795745,0
Maryland,0.461,2024-12-07,Adult,0.36,4794802,2210403.722,795745,0
Maryland,0.462,2024-12-14,Adult,0.36,4794802,2215198.524,797471,1726
Maryland,0.463,2024-12-21,Adult,0.36,4794802,2219993.326,799198,1727
Maryland,0.463,2024-12-28,Adult,0.36,4794802,2219993.326,799198,0
Maryland,0.486,2025-01-04,Adult,0.36,4794802,2330273.772,838899,39701
Maryland,0.486,2025-01-11,Adult,0.36,4794802,2330273.772,838899,0
Maryland,0.486,2025-01-18,Adult,0.36,4794802,2330273.772,838899,0
Maryland,0.486,2025-01-25,Adult,0.36,4794802,2330273.772,838899,0
Maryland,0.508,2025-02-01,Adult,0.36,4794802,2435759.416,876873,37974
Maryland,0.508,2025-02-08,Adult,0.36,4794802,2435759.416,876873,0
Maryland,0.517,2025-02-15,Adult,0.36,4794802,2478912.634,892409,15536
Maryland,0.517,2025-02-22,Adult,0.36,4794802,2478912.634,892409,0
Maryland,0.527,2025-03-01,Adult,0.36,4794802,2526860.654,909670,17261
Maryland,0.527,2025-03-08,Adult,0.36,4794802,2526860.654,909670,0
Maryland,0.527,2025-03-15,Adult,0.36,4794802,2526860.654,909670,0
Maryland,0.527,2025-03-22,Adult,0.36,4794802,2526860.654,909670,0
Maryland,0.527,2025-03-29,Adult,0.36,4794802,2526860.654,909670,0
Maryland,0.542,2025-04-05,Adult,0.36,4794802,2598782.684,935562,25892
Maryland,0.542,2025-04-12,Adult,0.36,4794802,2598782.684,935562,0
Maryland,0.542,2025-04-19,Adult,0.36,4794802,2598782.684,935562,0
Maryland,0.542,2025-04-26,Adult,0.36,4794802,2598782.684,935562,0
Maryland,0.19566,2024-10-05,Pediatric,0.51,1375936,269215.63776,137300,137300
Maryland,0.230769,2024-10-12,Pediatric,0.51,1375936,317523.374784,161937,24637
Maryland,0.281493,2024-10-19,Pediatric,0.51,1375936,387316.352448,197531,35594
Maryland,0.307432,2024-10-26,Pediatric,0.51,1375936,423006.756352,215733,18202
Maryland,0.431649,2024-11-02,Pediatric,0.51,1375936,593921.398464,302900,87167
Maryland,0.431649,2024-11-09,Pediatric,0.51,1375936,593921.398464,302900,0
Maryland,0.472381,2024-11-16,Pediatric,0.51,1375936,649966.023616,331483,28583
Maryland,0.48073,2024-11-23,Pediatric,0.51,1375936,661453.71328,337341,5858
Maryland,0.48073,2024-11-30,Pediatric,0.51,1375936,661453.71328,337341,0
Maryland,0.529628,2024-12-07,Pediatric,0.51,1375936,728734.231808,371654,34313
Maryland,0.529628,2024-12-14,Pediatric,0.51,1375936,728734.231808,371654,0
Maryland,0.532308,2024-12-21,Pediatric,0.51,1375936,732421.740288,373535,1881
Maryland,0.56393,2024-12-28,Pediatric,0.51,1375936,775931.58848,395725,22190
Maryland,0.587272,2025-01-04,Pediatric,0.51,1375936,808048.686592,412105,16380
Maryland,0.588671,2025-01-11,Pediatric,0.51,1375936,809973.621056,413087,982
Maryland,0.589829,2025-01-18,Pediatric,0.51,1375936,811566.954944,413899,812
Maryland,0.589829,2025-01-25,Pediatric,0.51,1375936,811566.954944,413899,0
Maryland,0.608703,2025-02-01,Pediatric,0.51,1375936,837536.371008,427144,13245
Maryland,0.608703,2025-02-08,Pediatric,0.51,1375936,837536.371008,427144,0
Maryland,0.609859,2025-02-15,Pediatric,0.51,1375936,839126.953024,427955,811
Maryland,0.609859,2025-02-22,Pediatric,0.51,1375936,839126.953024,427955,0
Maryland,0.629402,2025-03-01,Pediatric,0.51,1375936,866016.870272,441669,13714
Maryland,0.629402,2025-03-08,Pediatric,0.51,1375936,866016.870272,441669,0
Maryland,0.63776,2025-03-15,Pediatric,0.51,1375936,877516.94336,447534,5865
Maryland,0.645448,2025-03-22,Pediatric,0.51,1375936,888095.139328,452929,5395
Maryland,0.645448,2025-03-29,Pediatric,0.51,1375936,888095.139328,452929,0
Maryland,0.645448,2025-04-05,Pediatric,0.51,1375936,888095.139328,452929,0
Maryland,0.659367,2025-04-12,Pediatric,0.51,1375936,907246.792512,462696,9767
Maryland,0.659367,2025-04-19,Pediatric,0.51,1375936,907246.792512,462696,0
Maryland,0.659367,2025-04-26,Pediatric,0.51,1375936,907246.792512,462696,0
Massachusetts,0.028,2024-08-24,Adult,0.36,5623987,157471.636,56690,56690
Massachusetts,0.046,2024-08-31,Adult,0.36,5623987,258703.402,93133,36443
Massachusetts,0.057,2024-09-07,Adult,0.36,5623987,320567.259,115404,22271
Massachusetts,0.074,2024-09-14,Adult,0.36,5623987,416175.038,149823,34419
Massachusetts,0.138,2024-09-21,Adult,0.36,5623987,776110.206,279400,129577
Massachusetts,0.16,2024-09-28,Adult,0.36,5623987,899837.92,323942,44542
Massachusetts,0.223,2024-10-05,Adult,0.36,5623987,1254149.101,451494,127552
Massachusetts,0.251,2024-10-12,Adult,0.36,5623987,1411620.737,508183,56689
Massachusetts,0.318,2024-10-19,Adult,0.36,5623987,1788427.866,643834,135651
Massachusetts,0.373,2024-10-26,Adult,0.36,5623987,2097747.151,755189,111355
Massachusetts,0.393,2024-11-02,Adult,0.36,5623987,2210226.891,795682,40493
Massachusetts,0.429,2024-11-09,Adult,0.36,5623987,2412690.423,868569,72887
Massachusetts,0.439,2024-11-16,Adult,0.36,5623987,2468930.293,888815,20246
Massachusetts,0.456,2024-11-23,Adult,0.36,5623987,2564538.072,923234,34419
Massachusetts,0.456,2024-11-30,Adult,0.36,5623987,2564538.072,923234,0
Massachusetts,0.494,2024-12-07,Adult,0.36,5623987,2778249.578,1000170,76936
Massachusetts,0.495,2024-12-14,Adult,0.36,5623987,2783873.565,1002194,2024
Massachusetts,0.501,2024-12-21,Adult,0.36,5623987,2817617.487,1014342,12148
Massachusetts,0.506,2024-12-28,Adult,0.36,5623987,2845737.422,1024465,10123
Massachusetts,0.527,2025-01-04,Adult,0.36,5623987,2963841.149,1066983,42518
Massachusetts,0.527,2025-01-11,Adult,0.36,5623987,2963841.149,1066983,0
Massachusetts,0.527,2025-01-18,Adult,0.36,5623987,2963841.149,1066983,0
Massachusetts,0.535,2025-01-25,Adult,0.36,5623987,3008833.045,1083180,16197
Massachusetts,0.55,2025-02-01,Adult,0.36,5623987,3093192.85,1113549,30369
Massachusetts,0.551,2025-02-08,Adult,0.36,5623987,3098816.837,1115574,2025
Massachusetts,0.551,2025-02-15,Adult,0.36,5623987,3098816.837,1115574,0
Massachusetts,0.551,2025-02-22,Adult,0.36,5623987,3098816.837,1115574,0
Massachusetts,0.56,2025-03-01,Adult,0.36,5623987,3149432.72,1133796,18222
Massachusetts,0.562,2025-03-08,Adult,0.36,5623987,3160680.694,1137845,4049
Massachusetts,0.562,2025-03-15,Adult,0.36,5623987,3160680.694,1137845,0
Massachusetts,0.562,2025-03-22,Adult,0.36,5623987,3160680.694,1137845,0
Massachusetts,0.562,2025-03-29,Adult,0.36,5623987,3160680.694,1137845,0
